Image ID,Class,Confidence,Bounding Box
864,Late Blight,0.8550452589988708,"[[64.76285552978516, 20.2700252532959, 576.5106811523438, 509.60992431640625]]"
865,Healthy,0.5036093592643738,"[[45.841636657714844, 2.194465160369873, 581.8709716796875, 618.746826171875]]"
866,Late Blight,0.8957575559616089,"[[75.4824447631836, 13.70533561706543, 631.2191772460938, 590.8302612304688]]"
867,Healthy,0.6914742588996887,"[[47.39275360107422, 64.96696472167969, 571.1815185546875, 584.2232666015625]]"
868,Healthy,0.9373964667320251,"[[24.5766658782959, 12.661921501159668, 567.7765502929688, 615.6552734375]]"
869,Late Blight,0.8881881237030029,"[[42.813716888427734, 0.2644617259502411, 608.8532104492188, 623.6109008789062]]"
870,Tomato Mosaic Virus,0.9055684208869934,"[[354.50286865234375, 304.4313049316406, 454.83087158203125, 400.6922607421875]]"
870,Tomato Mosaic Virus,0.8631373047828674,"[[164.46051025390625, 0.0, 274.5863952636719, 89.86936950683594]]"
870,Tomato Mosaic Virus,0.8582499623298645,"[[386.752197265625, 411.7486877441406, 476.06268310546875, 497.22943115234375]]"
870,Tomato Mosaic Virus,0.8484144806861877,"[[285.45379638671875, 33.76578140258789, 385.9520568847656, 119.8470230102539]]"
870,Tomato Mosaic Virus,0.8299468159675598,"[[321.0291748046875, 156.20301818847656, 410.34185791015625, 229.84288024902344]]"
870,Tomato Mosaic Virus,0.793515682220459,"[[396.8871765136719, 0.24332202970981598, 511.9796142578125, 126.96204376220703]]"
870,Tomato Mosaic Virus,0.776100218296051,"[[148.30726623535156, 181.69976806640625, 232.1150360107422, 260.150146484375]]"
870,Tomato Mosaic Virus,0.7243317365646362,"[[140.15481567382812, 108.19720458984375, 256.0276794433594, 193.0634765625]]"
870,Tomato Mosaic Virus,0.6084868311882019,"[[53.545997619628906, 336.23321533203125, 170.01576232910156, 463.9805908203125]]"
870,Tomato Mosaic Virus,0.5763863921165466,"[[216.24658203125, 242.95892333984375, 256.0255126953125, 316.5401611328125]]"
870,Tomato Mosaic Virus,0.5687475204467773,"[[340.03704833984375, 242.6077117919922, 437.8552551269531, 318.5884094238281]]"
870,Tomato Mosaic Virus,0.5681083798408508,"[[314.5224304199219, 326.7497253417969, 347.8283386230469, 403.9977722167969]]"
871,Healthy,0.8976600170135498,"[[61.514190673828125, 127.59288787841797, 386.10345458984375, 492.5936279296875]]"
872,Leaf Mold,0.930306077003479,"[[0.0, 121.22232818603516, 511.576171875, 510.7350769042969]]"
873,Healthy,0.955169141292572,"[[0.8803423643112183, 40.603515625, 511.2030029296875, 507.84271240234375]]"
874,Healthy,0.7985395789146423,"[[133.1526336669922, 42.72242736816406, 343.2693176269531, 501.9099426269531]]"
875,Tomato Mosaic Virus,0.9008988738059998,"[[3.3705337047576904, 300.54718017578125, 90.34172821044922, 401.3128662109375]]"
875,Tomato Mosaic Virus,0.8090077638626099,"[[346.4930419921875, 351.4050598144531, 504.93670654296875, 454.5223388671875]]"
875,Tomato Mosaic Virus,0.7998775839805603,"[[319.3758544921875, 323.55548095703125, 393.9020690917969, 394.10662841796875]]"
875,Tomato Mosaic Virus,0.798233151435852,"[[89.19271850585938, 250.9656524658203, 225.72914123535156, 354.2421875]]"
875,Tomato Mosaic Virus,0.7969222664833069,"[[298.5107116699219, 234.19801330566406, 434.5279541015625, 331.42962646484375]]"
875,Tomato Mosaic Virus,0.7860655784606934,"[[146.99139404296875, 73.29658508300781, 206.57606506347656, 134.80508422851562]]"
875,Tomato Mosaic Virus,0.7845287322998047,"[[190.32754516601562, 0.0, 273.974609375, 77.51295471191406]]"
875,Tomato Mosaic Virus,0.6456382870674133,"[[224.7941131591797, 287.95233154296875, 290.89764404296875, 345.46014404296875]]"
875,Tomato Mosaic Virus,0.5402964353561401,"[[144.51734924316406, 336.1670227050781, 247.3089141845703, 438.76904296875]]"
875,Tomato Mosaic Virus,0.515740692615509,"[[139.0959014892578, 0.0, 322.98541259765625, 215.21829223632812]]"
876,Leaf Mold,0.9416930079460144,"[[1.6467429399490356, 81.03717041015625, 467.90350341796875, 378.47662353515625]]"
877,Healthy,0.9331376552581787,"[[138.58584594726562, 276.5084228515625, 337.33660888671875, 469.39599609375]]"
877,Healthy,0.8996148705482483,"[[71.51112365722656, 8.755802154541016, 270.3585510253906, 212.3353729248047]]"
878,Septoria Leaf Spot,0.8394187688827515,"[[123.9654769897461, 0.3772403597831726, 286.2610168457031, 348.0401611328125]]"
878,Septoria Leaf Spot,0.7039576768875122,"[[0.0684599056839943, 145.38815307617188, 137.4165496826172, 498.112548828125]]"
878,Septoria Leaf Spot,0.5357019305229187,"[[0.0, 0.25456687808036804, 74.1724624633789, 168.90585327148438]]"
879,Late Blight,0.7688646912574768,"[[0.0, 183.83651733398438, 300.9367980957031, 512.0]]"
880,Late Blight,0.7407474517822266,"[[26.99925422668457, 1.4986788034439087, 502.4604797363281, 510.6196594238281]]"
880,Healthy,0.6451631188392639,"[[23.07680320739746, 6.307272434234619, 487.2520751953125, 511.4900207519531]]"
881,Healthy,0.9353675246238708,"[[14.581068992614746, 273.6062316894531, 208.7838592529297, 466.9436340332031]]"
881,Healthy,0.872488796710968,"[[138.98199462890625, 137.75482177734375, 329.0337829589844, 400.2192687988281]]"
